whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-003-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,2,2,1,0,28,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6472945891783568,,,,,,,,,,,1,,,,,,,,,,,,,,,263.61157529999036,263.61157529999036,263.61157529999036,263.81796029990073,263.61157529999036,263.81796029990073,263.61157529999036,263.61157529999036,['8'],[0.4608980001648888],263.61157529999036,263.61157529999036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-623-129-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,2,2,1,0,29,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7314629258517034,,,,,,,,,,,1,,,,,,,,,,,,,,,265.42440929997247,265.42440929997247,265.42440929997247,265.63646969990805,265.42440929997247,265.63646969990805,265.42440929997247,265.42440929997247,['8'],[0.6154613001272082],265.42440929997247,265.42440929997247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LM-253-075-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,2,2,1,0,30,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5060120240480963,,,,,,,,,,,1,,,,,,,,,,,,,,,267.3119460999733,267.3119460999733,267.3119460999733,267.52134319988545,267.3119460999733,267.52134319988545,267.3119460999733,267.3119460999733,['1'],[0.4556999000487849],267.3119460999733,267.3119460999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-033-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,2,2,1,0,31,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7494989979959918,,,,,,,,,,,1,,,,,,,,,,,,,,,268.97264779999387,268.97264779999387,268.97264779999387,269.17300109995995,268.97264779999387,269.17300109995995,268.97264779999387,268.97264779999387,['8'],[0.42717530007939786],268.97264779999387,268.97264779999387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,270.73271169990767,None,8,0.3795915001537651,280.7168935999507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-018-039-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,282.07198739994783,None,1.7124248496993988,,,,,,,,,,,0,,,,,,,,,281.11746209999546,None,8,0.9227970000356436,281.11746209999546,None,284.24364319990855,None,284.24364319990855,284.45504169992637,284.24364319990855,284.45504169992637,284.24364319990855,None,"['1', '8']","[0.7406201000558212, 0.7565503001678735]",284.24364319990855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-227-099-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1.560120240480962,,,,,,,,,,,1,,,,,,,,,,,,,,,286.0865821999032,286.0865821999032,286.0865821999032,286.29001519992016,286.0865821999032,286.29001519992016,286.0865821999032,286.0865821999032,['1'],[0.46526840003207326],286.0865821999032,286.0865821999032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-002-004-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9509018036072143,,,,,,,,,,,1,,,,,,,,,,,,,,,287.8102974999929,287.8102974999929,287.8102974999929,288.025162099977,287.8102974999929,288.025162099977,287.8102974999929,287.8102974999929,['8'],[0.5172162001254037],287.8102974999929,287.8102974999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-677-452-1-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9278557114228456,,,,,,,,,,,1,,,,,,,,,,,,,,,289.8712569999043,289.8712569999043,289.8712569999043,290.0774793999735,289.8712569999043,290.0774793999735,289.8712569999043,289.8712569999043,['8'],[0.34439360012765974],289.8712569999043,289.8712569999043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-240-191-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8687374749498997,,,,,,,,,,,1,,,,,,,,,,,,,,,291.9102087999927,291.9102087999927,291.9102087999927,292.1130367999431,291.9102087999927,292.1130367999431,291.9102087999927,291.9102087999927,['8'],[0.4177039001369849],291.9102087999927,291.9102087999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-217-082-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7535070140280562,,,,,,,,,,,1,,,,,,,,,,,,,,,293.8896984999301,293.8896984999301,293.8896984999301,294.09815829992294,293.8896984999301,294.09815829992294,293.8896984999301,293.8896984999301,['1'],[0.5028536000754684],293.8896984999301,293.8896984999301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-238-023-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,6,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5981963927855711,,,,,,,,,,,1,,,,,,,,,,,,,,,295.76850929996,295.76850929996,295.76850929996,295.98333659989294,295.76850929996,295.98333659989294,295.76850929996,295.76850929996,['8'],[0.560576300136745],295.76850929996,295.76850929996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-211-052-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.945891783567134,,,,,,,,,,,1,,,,,,,,,,,,,,,297.48958789999597,297.48958789999597,297.48958789999597,297.70143609994557,297.48958789999597,297.70143609994557,297.48958789999597,297.48958789999597,['1'],[0.48588660010136664],297.48958789999597,297.48958789999597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-254-152-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8246492985971943,,,,,,,,,,,1,,,,,,,,,,,,,,,299.55575899989344,299.55575899989344,299.55575899989344,299.77023479994386,299.55575899989344,299.77023479994386,299.55575899989344,299.55575899989344,['8'],[0.46795080008450896],299.55575899989344,299.55575899989344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-026-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,9,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5551102204408818,,,,,,,,,,,1,,,,,,,,,,,,,,,301.50238119997084,301.50238119997084,301.50238119997084,301.7055691999849,301.50238119997084,301.7055691999849,301.50238119997084,301.50238119997084,['1'],[0.4900644001318142],301.50238119997084,301.50238119997084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AF-244-168-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8066132264529058,,,,,,,,,,,1,,,,,,,,,,,,,,,303.16274409997277,303.16274409997277,303.16274409997277,303.3741572999861,303.16274409997277,303.3741572999861,303.16274409997277,303.16274409997277,['1'],[0.5572778000496328],303.16274409997277,303.16274409997277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-218-207-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6122244488977955,,,,,,,,,,,1,,,,,,,,,,,,,,,305.1215410999721,305.1215410999721,305.1215410999721,305.32660089991987,305.1215410999721,305.32660089991987,305.1215410999721,305.1215410999721,['1'],[0.42226050014141947],305.1215410999721,305.1215410999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-032-024-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531062124248497,,,,,,,,,,,1,,,,,,,,,,,,,,,306.84179569990374,306.84179569990374,306.84179569990374,307.044460499892,306.84179569990374,307.044460499892,306.84179569990374,306.84179569990374,['8'],[0.5259239000733942],306.84179569990374,306.84179569990374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-244-163-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5801603206412826,,,,,,,,,,,1,,,,,,,,,,,,,,,308.4850440999726,308.4850440999726,308.4850440999726,308.6961762999417,308.4850440999726,308.6961762999417,308.4850440999726,308.4850440999726,['1'],[0.5794091001152992],308.4850440999726,308.4850440999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-337-026-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8547094188376752,,,,,,,,,,,1,,,,,,,,,,,,,,,310.1830289999489,310.1830289999489,310.1830289999489,310.39787429990247,310.1830289999489,310.39787429990247,310.1830289999489,310.1830289999489,['1'],[0.4965864000841975],310.1830289999489,310.1830289999489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-029-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,15,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5691382765531061,,,,,,,,,,,1,,,,,,,,,,,,,,,312.149740899913,312.149740899913,312.149740899913,312.34963659988716,312.149740899913,312.34963659988716,312.149740899913,312.149740899913,['8'],[0.5947162001393735],312.149740899913,312.149740899913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-728-041-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,16,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.783567134268537,,,,,,,,,,,1,,,,,,,,,,,,,,,313.8338409999851,313.8338409999851,313.8338409999851,314.0347980998922,313.8338409999851,314.0347980998922,313.8338409999851,313.8338409999851,['1'],[0.47829870018176734],313.8338409999851,313.8338409999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-205-141-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,17,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7845691382765532,,,,,,,,,,,1,,,,,,,,,,,,,,,315.72154389997013,315.72154389997013,315.72154389997013,315.9367509998847,315.72154389997013,315.9367509998847,315.72154389997013,315.72154389997013,['8'],[0.49508060002699494],315.72154389997013,315.72154389997013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-006-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7505010020040082,,,,,,,,,,,1,,,,,,,,,,,,,,,317.626797099947,317.626797099947,317.626797099947,317.8384571999777,317.626797099947,317.8384571999777,317.626797099947,317.626797099947,['1'],[0.58922720013652],317.626797099947,317.626797099947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-726-248-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9809619238476952,,,,,,,,,,,1,,,,,,,,,,,,,,,319.5083316999953,319.5083316999953,319.5083316999953,319.7073584999889,319.5083316999953,319.7073584999889,319.5083316999953,319.5083316999953,['8'],[0.4363785001914948],319.5083316999953,319.5083316999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-019-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,20,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5110220440881763,,,,,,,,,,,1,,,,,,,,,,,,,,,321.58458939997945,321.58458939997945,321.58458939997945,321.792598699918,321.58458939997945,321.792598699918,321.58458939997945,321.58458939997945,['1'],[0.6159783001057804],321.58458939997945,321.58458939997945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-218-074-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,21,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6092184368737477,,,,,,,,,,,1,,,,,,,,,,,,,,,323.2055000999244,323.2055000999244,323.2055000999244,323.41079029999673,323.2055000999244,323.41079029999673,323.2055000999244,323.2055000999244,['8'],[0.49901290016714483],323.2055000999244,323.2055000999244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-018-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.904809619238477,,,,,,,,,,,1,,,,,,,,,,,,,,,324.92556009988766,324.92556009988766,324.92556009988766,325.1290106999222,324.92556009988766,325.1290106999222,324.92556009988766,324.92556009988766,['1'],[0.4906255000969395],324.92556009988766,324.92556009988766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-033-025-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9789579158316633,,,,,,,,,,,1,,,,,,,,,,,,,,,326.95229179994203,326.95229179994203,326.95229179994203,327.1648725999985,326.95229179994203,327.1648725999985,326.95229179994203,326.95229179994203,['1'],[0.5923373000696301],326.95229179994203,326.95229179994203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-001-014-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,3,3,5,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6022044088176353,,,,,,,,,,,1,,,,,,,,,,,,,,,329.0318269999698,329.0318269999698,329.0318269999698,329.2331954999827,329.0318269999698,329.2331954999827,329.0318269999698,329.0318269999698,['1'],[0.4003324001096189],329.0318269999698,329.0318269999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
