whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-249-239-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,20,20,27,,,,,,,,,,,,,,,,,,,3.6603206412825653,,,,,,,,,,,1,,,,,,,,,,,,,,996.3562595999974,996.3562595999974,996.3827753000078,996.3562595999974,996.3562595999974,996.5871441999916,996.7099687000155,1000.1351928999939,1000.1351928999939,1000.1351928999939,['8'],[0.4572900000202935],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-006-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,21,21,2,,,,,,,,,,,,,,,,,,,3.5100200400801604,,,,,,,,,,,1,,,,,,,,,,,,,,1000.1351928999939,1000.1351928999939,1000.168871700007,1000.1351928999939,1000.1351928999939,1000.3720445999934,1000.4863500999927,1003.7625738999923,1003.7625738999923,1003.7625738999923,['1'],[0.47940769998240285],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-249-163-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,22,22,30,,,,,,,,,,,,,,,,,,,3.7925851703406814,,,,,,,,,,,1,,,,,,,,,,,,,,1003.7625738999923,1003.7625738999923,1003.7976131000032,1003.7625738999923,1003.7625738999923,1004.0002179000003,1004.1132033999893,1007.6609074000153,1007.6609074000153,1007.6609074000153,['1'],[0.40932159998919815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-208-143-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,23,23,1,,,,,,,,,,,,,,,,,,,3.975951903807615,,,,,,,,,,,1,,,,,,,,,,,,,,1007.6609074000153,1007.6609074000153,1007.7098032000067,1007.6609074000153,1007.6609074000153,1007.911804000003,1008.0109676000138,1011.7470294999948,1011.7470294999948,1011.7470294999948,['8'],[0.30003869999200106],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-715-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,24,24,20,,,,,,,,,,,,,,,,,,,3.6953907815631264,,,,,,,,,,,1,,,,,,,,,,,,,,1011.7470294999948,1011.7470294999948,1011.7906564000004,1011.7470294999948,1011.7470294999948,1011.9927650000027,1012.1066249000141,1015.5706523999979,1015.5706523999979,1015.5706523999979,['1'],[0.348490899981698],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-256-138-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,25,25,14,,,,,,,,,,,,,,,,,,,3.7935871743486973,,,,,,,,,,,1,,,,,,,,,,,,,,1015.5706523999979,1015.5706523999979,1015.5965332000051,1015.5706523999979,1015.5706523999979,1015.8020507000037,1015.9223286999913,1019.4761944999918,1019.4761944999918,1019.4761944999918,['1'],[0.4238336000125855],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-722-456-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,26,26,24,,,,,,,,,,,,,,,,,,,3.536072144288577,,,,,,,,,,,1,,,,,,,,,,,,,,1019.4761944999918,1019.4761944999918,1019.5176042999956,1019.4761944999918,1019.4761944999918,1019.7232449000003,1019.826618799998,1023.1338522000005,1023.1338522000005,1023.1338522000005,['8'],[0.3654900999972597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-219-141-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,27,27,0,,,,,,,,,,,,,,,,,,,3.530060120240481,,,,,,,,,,,1,,,,,,,,,,,,,,1023.1338522000005,1023.1338522000005,1023.1641598000133,1023.1338522000005,1023.1338522000005,1023.3661023000022,1023.4843435999937,1026.785656299995,1026.785656299995,1026.785656299995,['1'],[0.36687779999920167],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-228-065-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,28,28,10,,,,,,,,,,,,,,,,,,,3.9398797595190382,,,,,,,,,,,1,,,,,,,,,,,,,,1026.785656299995,1026.785656299995,1026.8167631000106,1026.785656299995,1026.785656299995,1027.019680700003,1027.1409669000132,1030.8343023000052,1030.8343023000052,1030.8343023000052,['8'],[0.31737750000320375],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-013-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,29,29,5,,,,,,,,,,,,,,,,,,,3.9498997995991987,,,,,,,,,,,1,,,,,,,,,,,,,,1030.8343023000052,1030.8343023000052,1030.8789946000034,1030.8343023000052,1030.8343023000052,1031.0823205999914,1031.1869476000138,1034.8996219999972,1034.8996219999972,1034.8996219999972,['1'],[0.25419580002198927],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-045-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,30,30,12,,,,,,,,,,,,,,,,,,,3.700400801603206,,,,,,,,,,,1,,,,,,,,,,,,,,1034.8996219999972,1034.8996219999972,1034.9343309999967,1034.8996219999972,1034.8996219999972,1035.1355263000005,1035.2503841000143,1038.7237205000129,1038.7237205000129,1038.7237205000129,['1'],[0.373163599986583],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-633-012-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,2,0,31,31,7,,,,,,,,,,,,,,,,,,,3.95691382765531,,,,,,,,,,,0,,,,,,,,,,,,,,1038.7237205000129,1038.7237205000129,1038.7496088999906,1038.7237205000129,1038.7237205000129,1038.9515014000062,1039.0755394000153,1042.6866750000045,1042.6866750000045,1042.6866750000045,['1'],[0.37750219998997636],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1042.6866750000045,1052.681110800011,8,0.6554388999938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-230-189-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,1055.945337400015,3.7224448897795592,,,,,,,,,,,1,,,,,,,,,,1053.3491840999923,1053.3491840999923,8,2.5751431999960914,1058.0810809000104,1058.0810809000104,1058.089135599992,1058.0810809000104,1058.0810809000104,1058.2884902000078,1058.4314484999923,1061.916023400001,1061.916023400001,1061.916023400001,['1'],[0.529407900001388],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-303-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,1,1,14,,,,,,,,,,,,,,,,,,,3.872745490981964,,,,,,,,,,,1,,,,,,,,,,,,,,1061.916023400001,1061.916023400001,1061.9589964000043,1061.916023400001,1061.916023400001,1062.1603352999955,1062.2705762000114,1065.9174738000147,1065.9174738000147,1065.9174738000147,['1'],[0.47489819998736493],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-688-322-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,2,2,26,,,,,,,,,,,,,,,,,,,3.614228456913828,,,,,,,,,,,1,,,,,,,,,,,,,,1065.9174738000147,1065.9174738000147,1065.9444599999988,1065.9174738000147,1065.9174738000147,1066.146728599997,1066.2692064000003,1069.6401079999923,1069.6401079999923,1069.6401079999923,['1'],[0.44479039998259395],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-258-125-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,3,3,17,,,,,,,,,,,,,,,,,,,3.751503006012024,,,,,,,,,,,1,,,,,,,,,,,,,,1069.6401079999923,1069.6401079999923,1069.685174400016,1069.6401079999923,1069.6401079999923,1069.8949621999927,1069.990193500009,1073.5124397999898,1073.5124397999898,1073.5124397999898,['1'],[0.43997889998718165],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-307-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,4,4,30,,,,,,,,,,,,,,,,,,,3.9018036072144286,,,,,,,,,,,1,,,,,,,,,,,,,,1073.5124397999898,1073.5124397999898,1073.5490932000102,1073.5124397999898,1073.5124397999898,1073.7564242999943,1073.8663801999937,1077.5232729999989,1077.5232729999989,1077.5232729999989,['8'],[0.4483357999997679],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-677-452-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,5,5,0,,,,,,,,,,,,,,,,,,,3.947895791583166,,,,,,,,,,,1,,,,,,,,,,,,,,1077.5232729999989,1077.5232729999989,1077.5683043999888,1077.5232729999989,1077.5232729999989,1077.772209799994,1077.8739262000017,1081.6253699999943,1081.6253699999943,1081.6253699999943,['8'],[0.4916627000202425],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-209-172-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,6,6,5,,,,,,,,,,,,,,,,,,,3.531062124248497,,,,,,,,,,,1,,,,,,,,,,,,,,1081.6253699999943,1081.6253699999943,1081.6355777000135,1081.6253699999943,1081.6253699999943,1081.8385858999973,1081.976968300005,1085.2997217999946,1085.2997217999946,1085.2997217999946,['8'],[0.4725547000125516],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-015-004-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,7,7,3,,,,,,,,,,,,,,,,,,,3.8567134268537075,,,,,,,,,,,1,,,,,,,,,,,,,,1085.2997217999946,1085.2997217999946,1085.3156641999958,1085.2997217999946,1085.2997217999946,1085.5185182999994,1085.6540966999892,1089.2700998999935,1089.2700998999935,1089.2700998999935,['1'],[0.579710799996974],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-215-247-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,8,8,6,,,,,,,,,,,,,,,,,,,3.970941883767535,,,,,,,,,,,1,,,,,,,,,,,,,,1089.2700998999935,1089.2700998999935,1089.3111982000119,1089.2700998999935,1089.2700998999935,1089.514185500011,1089.6231804999989,1093.3562130999926,1093.3562130999926,1093.3562130999926,['1'],[0.4307877999963239],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-310-027-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,9,9,18,,,,,,,,,,,,,,,,,,,3.723446893787575,,,,,,,,,,,1,,,,,,,,,,,,,,1093.3562130999926,1093.3562130999926,1093.3971237000078,1093.3562130999926,1093.3562130999926,1093.5989830000035,1093.7114546000084,1097.1971642000135,1097.1971642000135,1097.1971642000135,['8'],[0.29910649999510497],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-247-165-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,10,10,13,,,,,,,,,,,,,,,,,,,3.6993987975951903,,,,,,,,,,,1,,,,,,,,,,,,,,1097.1971642000135,1097.1971642000135,1097.2327334000147,1097.1971642000135,1097.1971642000135,1097.43601569999,1097.5502600999898,1101.0210661999881,1101.0210661999881,1101.0210661999881,['1'],[0.4606824000074994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-033-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,11,11,22,,,,,,,,,,,,,,,,,,,3.9198396793587174,,,,,,,,,,,1,,,,,,,,,,,,,,1101.0210661999881,1101.0210661999881,1101.0471771000011,1101.0210661999881,1101.0210661999881,1101.2507087000122,1101.3731504000025,1105.0615020999976,1105.0615020999976,1105.0615020999976,['8'],[0.4891729000082705],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-037-022-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,12,12,1,,,,,,,,,,,,,,,,,,,3.6983967935871744,,,,,,,,,,,1,,,,,,,,,,,,,,1105.0615020999976,1105.0615020999976,1105.0940779999946,1105.0615020999976,1105.0615020999976,1105.2960961000063,1105.4118132000149,1108.8856206999917,1108.8856206999917,1108.8856206999917,['8'],[0.49312559998361394],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-257-161-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,13,13,21,,,,,,,,,,,,,,,,,,,3.5781563126252505,,,,,,,,,,,1,,,,,,,,,,,,,,1108.8856206999917,1108.8856206999917,1108.9177865000092,1108.8856206999917,1108.8856206999917,1109.1286536999978,1109.240316600015,1112.5719561000005,1112.5719561000005,1112.5719561000005,['8'],[0.45078399998601526],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-218-132-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,14,14,28,,,,,,,,,,,,,,,,,,,3.6743486973947896,,,,,,,,,,,1,,,,,,,,,,,,,,1112.5719561000005,1112.5719561000005,1112.6171037000022,1112.5719561000005,1112.5719561000005,1112.8189477999986,1112.9259333999944,1116.3530175999913,1116.3530175999913,1116.3530175999913,['8'],[0.43025249999482185],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-230-202-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,15,15,11,,,,,,,,,,,,,,,,,,,3.756513026052104,,,,,,,,,,,1,,,,,,,,,,,,,,1116.3530175999913,1116.3530175999913,1116.3982462999993,1116.3530175999913,1116.3530175999913,1116.6038345000125,1116.7031396999955,1120.2287925000128,1120.2287925000128,1120.2287925000128,['1'],[0.39421100000618026],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
